informe,publicado_utc,fecha_datos,filas,resultado,detalle
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x14-a.pdf,2026-06-15T17:41:13,2026-06-14,79,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x15-a.pdf,2026-06-18T14:51:30,2026-06-15,84,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x17-a.pdf,2026-06-18T14:51:32,2026-06-17,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x16-a.pdf,2026-06-18T14:54:07,2026-06-16,88,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x18-a.pdf,2026-06-19T19:19:03,,0,ignorado,el documento no trae la tabla diaria
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x19-a.pdf,2026-06-20T14:43:09,2026-06-19,78,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x20-a.pdf,2026-06-21T17:34:33,2026-06-20,74,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x21-a.pdf,2026-06-22T14:46:12,2026-06-21,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x22-1.pdf,2026-06-23T19:20:18,2026-06-22,77,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x23-a.pdf,2026-06-24T14:35:18,2026-06-23,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x24-a.pdf,2026-06-25T19:31:45,2026-06-24,92,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x25-a.pdf,2026-06-26T14:46:47,2026-06-25,96,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x26-a.pdf,2026-06-27T16:06:29,2026-06-26,78,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x27-a.pdf,2026-06-28T14:41:56,2026-06-27,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x28-a.pdf,2026-06-30T14:38:59,2026-06-28,72,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x29-a.pdf,2026-06-30T14:39:05,2026-06-29,93,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x01-a.pdf,2026-07-02T15:01:12,2026-07-01,96,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x03-a.pdf,2026-07-04T14:44:31,2026-07-03,81,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x02-a.pdf,2026-07-04T17:48:23,2026-07-02,93,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x06x30-a.pdf,2026-07-04T17:49:00,2026-06-30,92,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x06x30-a-1.pdf,2026-07-04T17:49:31,2026-06-30,92,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x04-a.pdf,2026-07-05T16:00:56,2026-07-04,82,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x05-a.pdf,2026-07-06T15:16:16,2026-07-05,97,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x07-a.pdf,2026-07-08T15:38:22,2026-07-07,90,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x06-a.pdf,2026-07-08T15:40:46,2026-07-06,88,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x08-a.pdf,2026-07-10T14:31:41,2026-07-08,95,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x09-a.pdf,2026-07-10T14:31:43,2026-07-09,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x10-a.pdf,2026-07-11T16:37:12,2026-07-10,81,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x11-a.pdf,2026-07-12T14:27:59,2026-07-11,80,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x12-a.pdf,2026-07-13T19:19:02,2026-07-12,77,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x13-a.pdf,2026-07-14T14:55:34,2026-07-13,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x12-a-1.pdf,2026-07-14T14:55:56,2026-07-12,77,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x12-b.pdf,2026-07-14T14:58:37,2026-07-12,77,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x14-a.pdf,2026-07-15T17:06:45,2026-07-14,89,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x15-a.pdf,2026-07-16T14:33:51,2026-07-15,93,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x16-a.pdf,2026-07-18T14:37:13,2026-07-16,91,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x17-a.pdf,2026-07-18T14:37:20,2026-07-17,82,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x16-b.pdf,2026-07-18T16:45:58,2026-07-16,92,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x18-a.pdf,2026-07-19T17:00:23,2026-07-18,84,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x19-a.pdf,2026-07-20T14:47:17,2026-07-19,91,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x20-a.pdf,2026-07-21T19:40:58,2026-07-20,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x21-a.pdf,2026-07-22T14:35:07,2026-07-21,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x22-a.pdf,2026-07-23T16:01:02,2026-07-22,90,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x23-a.pdf,2026-07-24T14:23:02,2026-07-23,85,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x24-a.pdf,2026-07-25T16:37:35,2026-07-24,83,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x25-a.pdf,2026-07-26T14:30:41,2026-07-25,75,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x26-a.pdf,2026-07-27T19:18:02,2026-07-26,92,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x25-a-1.pdf,2026-07-28T15:26:57,2026-07-25,75,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x27-a.pdf,2026-07-28T15:26:59,2026-07-27,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x28-a.pdf,2026-07-29T19:37:12,2026-07-28,90,guardado,
https://indomet.gob.do/wp-content/uploads/2026/07/temperaturas-extremas-y-precipitaciones-2026x07x29-a.pdf,2026-07-30T15:16:13,2026-07-29,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x07x31-a.pdf,2026-08-01T14:52:22,2026-07-31,79,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/Temperaturas-extremas-y-precipitaciones-de-Agosto-2026-X08X01.pdf,2026-08-02T15:59:59,2026-08-01,80,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x02-a.pdf,2026-08-03T14:36:30,2026-08-02,93,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x03-a.pdf,2026-08-04T19:29:55,2026-08-03,89,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x04-a.pdf,2026-08-05T14:26:34,2026-08-04,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x05-a.pdf,2026-08-06T16:26:04,2026-08-05,98,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x06-a.pdf,2026-08-07T16:12:04,2026-08-06,97,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x07-a.pdf,2026-08-08T17:01:42,2026-08-07,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x08-a.pdf,2026-08-09T14:42:59,2026-08-08,81,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x10.pdf,2026-08-10T19:31:40,2026-08-09,92,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x10-1.pdf,2026-08-11T14:39:41,2026-08-10,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x10-a.pdf,2026-08-11T15:18:29,2026-08-10,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x11-a.pdf,2026-08-12T18:17:59,2026-08-11,95,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x12-a.pdf,2026-08-13T14:45:30,2026-08-12,91,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x13-a.pdf,2026-08-14T19:32:07,2026-08-13,89,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x14-a.pdf,2026-08-15T14:56:30,2026-08-14,82,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x15-a.pdf,2026-08-16T17:35:52,2026-08-15,83,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x16-a.pdf,2026-08-17T14:41:55,2026-08-16,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x19-a.pdf,2026-08-20T19:41:52,2026-08-19,89,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x20-a.pdf,2026-08-21T14:36:43,2026-08-20,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x17-a.pdf,2026-08-21T14:37:25,2026-08-17,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x18-a.pdf,2026-08-21T14:37:27,2026-08-18,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x21-a.pdf,2026-08-22T15:04:00,2026-08-21,80,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x22-a.pdf,2026-08-25T14:59:18,2026-08-22,81,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x24-a.pdf,2026-08-25T14:59:20,2026-08-24,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x26-a.pdf,2026-08-27T16:32:10,2026-08-26,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x25-a.pdf,2026-08-27T16:44:42,,0,ignorado,el documento no trae la tabla diaria
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x25.pdf,2026-08-27T16:46:52,2026-08-25,90,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x27-a.pdf,2026-08-29T14:43:38,2026-08-27,90,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x28-a.pdf,2026-08-29T14:43:40,2026-08-28,85,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x29-a.pdf,2026-08-30T17:12:19,2026-08-29,83,guardado,
https://indomet.gob.do/wp-content/uploads/2026/08/temperaturas-extremas-y-precipitaciones-2026x08x30-a.pdf,2026-08-31T14:47:34,2026-08-30,102,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x01-a.pdf,2026-09-02T14:34:44,2026-09-01,98,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x08x31-a.pdf,2026-09-02T14:35:04,2026-08-31,100,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x02-a.pdf,2026-09-04T14:39:14,2026-09-02,90,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x03-a-1.pdf,2026-09-04T14:39:16,2026-09-03,98,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x04-a.pdf,2026-09-05T15:09:12,2026-09-04,82,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x05-a.pdf,2026-09-06T14:31:43,2026-09-05,82,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x06-a.pdf,2026-09-08T15:00:39,2026-09-06,95,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x07-a.pdf,2026-09-08T15:00:40,2026-09-07,97,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x08-a.pdf,2026-09-09T15:42:07,2026-09-08,93,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x09-a.pdf,2026-09-10T14:46:07,2026-09-09,99,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x10-a.pdf,2026-09-11T14:56:22,2026-09-10,93,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x11-a.pdf,2026-09-12T14:34:27,2026-09-11,81,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x12-a.pdf,2026-09-13T16:17:14,2026-09-12,81,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x13-a.pdf,2026-09-14T14:28:47,2026-09-13,94,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x16-a.pdf,2026-09-17T15:16:04,2026-09-16,94,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x17-a.pdf,2026-09-18T14:33:20,2026-09-17,99,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x18-a.pdf,2026-09-19T15:04:22,2026-09-18,83,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x19-a.pdf,2026-09-20T14:43:49,2026-09-19,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x20-a.pdf,2026-09-21T17:42:22,2026-09-20,97,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x20-a-1.pdf,2026-09-21T17:42:56,2026-09-20,97,guardado,
https://indomet.gob.do/wp-content/uploads/2026/09/temperaturas-extremas-y-precipitaciones-2026x09x21-a.pdf,2026-09-22T14:40:54,2026-09-21,101,guardado,
